Compound ID,Concentration (M),% Inhibition
552,0.006,0.0
552,0.008,0.0
552,0.01,0.0
552,0.02,0.0
552,0.03,0.0
552,0.04,0.0
552,0.05,0.0
553,0.002,0.0
553,0.004,0.0
553,0.006,0.0
553,0.008,0.0
553,0.01,0.0
553,0.02,0.0
553,0.03,0.0
553,0.04,0.0
553,0.05,0.0
554,0.002,0.0
554,0.004,0.0
554,0.006,0.0
554,0.008,0.0
554,0.01,0.0
554,0.02,0.0
554,0.03,0.0
554,0.04,0.0
554,0.05,0.0
555,0.002,0.0
555,0.004,0.0
555,0.006,0.0
555,0.008,0.0
555,0.01,0.0
555,0.02,0.0
555,0.03,0.0
555,0.04,0.0
555,0.05,0.0
556,0.002,0.0
556,0.004,0.0
556,0.006,0.0
556,0.008,0.0
556,0.01,0.0
556,0.02,0.0
556,0.03,0.0
556,0.04,0.0
556,0.05,0.0
557,0.002,0.0
557,0.004,0.0
557,0.006,0.0
557,0.008,0.0
557,0.01,0.0
557,0.02,0.0
557,0.03,0.0
557,0.04,0.0
557,0.05,0.0
558,0.002,0.0
558,0.004,0.0
558,0.006,0.0
558,0.008,0.0
558,0.01,0.0
558,0.02,0.0
558,0.03,0.0
558,0.04,0.0
558,0.05,0.0
559,0.002,0.0
559,0.004,0.0
559,0.006,0.0
559,0.008,0.0
559,0.01,0.0
559,0.02,0.0
559,0.03,0.0
559,0.04,0.0
559,0.05,0.0
560,0.002,0.0
560,0.004,0.0
560,0.006,0.0
560,0.008,0.0
560,0.01,0.0
560,0.02,0.0
560,0.03,0.0
560,0.04,0.0
560,0.05,0.0
561,0.002,0.0
561,0.004,0.0
561,0.006,0.0
561,0.008,0.0
561,0.01,0.0
561,0.02,0.0
561,0.03,0.0
561,0.04,0.0
561,0.05,0.0
562,0.002,0.0
562,0.004,0.0
562,0.006,0.0
562,0.008,0.0
562,0.01,0.0
562,0.02,0.0
562,0.03,0.0
562,0.04,0.0
562,0.05,0.0
563,0.002,0.0
563,0.004,0.0
563,0.006,0.0
563,0.008,0.0
563,0.01,0.0
563,0.02,0.0
563,0.03,0.0
563,0.04,0.0
563,0.05,0.0
564,0.002,0.0
564,0.004,0.0
564,0.006,0.0
564,0.008,0.0
564,0.01,0.0
564,0.02,0.0
564,0.03,0.0
564,0.04,0.0
564,0.05,0.0
565,0.002,0.0
565,0.004,0.0
565,0.006,0.0
565,0.008,0.0
565,0.01,0.0
565,0.02,0.0
565,0.03,0.0
565,0.04,0.0
565,0.05,0.0
566,0.002,0.0
566,0.004,0.0
566,0.006,0.0
566,0.008,0.0
566,0.01,0.0
566,0.02,0.0
566,0.03,0.0
566,0.04,0.0
566,0.05,0.0
567,0.002,0.0
567,0.004,0.0
567,0.006,0.0
567,0.008,0.0
567,0.01,0.0
567,0.02,0.0
567,0.03,0.0
567,0.04,0.0
567,0.05,0.0
568,0.002,0.0
568,0.004,0.0
568,0.006,0.0
568,0.008,0.0
568,0.01,0.0
568,0.02,0.0
568,0.03,0.0
568,0.04,0.0
568,0.05,0.0
569,0.002,0.0
569,0.004,0.0
569,0.006,0.0
569,0.008,0.0
569,0.01,0.0
569,0.02,0.0
569,0.03,0.0
569,0.04,0.0
569,0.05,0.0
570,0.002,0.0
570,0.004,0.0
570,0.006,0.0
570,0.008,0.0
570,0.01,0.0
570,0.02,0.0
570,0.03,0.0
570,0.04,0.0
570,0.05,0.0
571,0.002,0.0
571,0.004,0.0
571,0.006,0.0
571,0.008,0.0
571,0.01,0.0
571,0.02,0.0
571,0.03,0.0
571,0.04,0.0
571,0.05,0.0
572,0.002,0.0
572,0.004,0.0
572,0.006,0.0
572,0.008,0.0
572,0.01,0.0
572,0.02,0.0
572,0.03,0.0
572,0.04,0.0
572,0.05,0.0
573,0.002,0.0
573,0.004,0.0
573,0.006,0.0
573,0.008,0.0
573,0.01,0.0
573,0.02,0.0
573,0.03,0.0
573,0.04,0.0
573,0.05,0.0
574,0.002,0.0
574,0.004,0.0
574,0.006,0.0
574,0.008,0.0
574,0.01,0.0
574,0.02,0.0
574,0.03,0.0
574,0.04,0.0
574,0.05,0.0
575,0.002,0.0
575,0.004,0.0
575,0.006,0.0
575,0.008,0.0
575,0.01,0.0
575,0.02,0.0
575,0.03,0.0
575,0.04,0.0
575,0.05,0.0
576,0.002,0.0
576,0.004,0.0
576,0.006,0.0
576,0.008,0.0
576,0.01,0.0
576,0.02,0.0
576,0.03,0.0
576,0.04,0.0
576,0.05,0.0
577,0.002,0.0
577,0.004,0.0
577,0.006,0.0
577,0.008,0.0
577,0.01,0.0
577,0.02,0.0
577,0.03,0.0
577,0.04,0.0
577,0.05,0.0
578,0.002,0.0
578,0.004,0.0
578,0.006,0.0
578,0.008,0.0
578,0.01,0.0
578,0.02,0.0
578,0.03,0.0
578,0.04,0.0
578,0.05,0.0
579,0.002,0.0
579,0.004,0.0
579,0.006,0.0
579,0.008,0.0
579,0.01,0.0
579,0.02,0.0
579,0.03,0.0
579,0.04,0.0
579,0.05,0.0
580,0.002,0.0
580,0.004,0.0
580,0.006,0.0
580,0.008,0.0
580,0.01,0.0
580,0.02,0.0
580,0.03,0.0
580,0.04,0.0
580,0.05,0.0
581,0.002,0.0
581,0.004,0.0
581,0.006,0.0
581,0.008,0.0
581,0.01,0.0
581,0.02,0.0
581,0.03,0.0
581,0.04,0.0
581,0.05,0.0
582,0.002,0.0
582,0.004,0.0
582,0.006,0.0
582,0.008,0.0
582,0.01,0.0
582,0.02,0.0
582,0.03,0.0
582,0.04,0.0
582,0.05,0.0
583,0.002,0.0
583,0.004,0.0
583,0.006,0.0
583,0.008,0.0
583,0.01,0.0
583,0.02,0.0
583,0.03,0.0
583,0.04,0.0
583,0.05,0.0
584,0.002,0.0
584,0.004,0.0
584,0.006,0.0
584,0.008,0.0
584,0.01,0.0
584,0.02,0.0
584,0.03,0.0
584,0.04,0.0
584,0.05,0.0
585,0.002,0.0
585,0.004,0.0
585,0.006,0.0
585,0.008,0.0
585,0.01,0.0
585,0.02,0.0
585,0.03,0.0
585,0.04,0.0
585,0.05,0.0
586,0.002,0.0
586,0.004,0.0
586,0.006,0.0
586,0.008,0.0
586,0.01,0.0
586,0.02,0.0
586,0.03,0.0
586,0.04,0.0
586,0.05,0.0
587,0.002,0.0
587,0.004,0.0
587,0.006,0.0
587,0.008,0.0
587,0.01,0.0
587,0.02,0.0
587,0.03,0.0
587,0.04,0.0
587,0.05,0.0
588,0.002,0.0
588,0.004,0.0
588,0.006,0.0
588,0.008,0.0
588,0.01,0.0
588,0.02,0.0
588,0.03,0.0
588,0.04,0.0
588,0.05,0.0
589,0.002,0.0
589,0.004,0.0
589,0.006,0.0
589,0.008,0.0
589,0.01,0.0
589,0.02,0.0
589,0.03,0.0
589,0.04,0.0
589,0.05,0.0
590,0.002,0.0
590,0.004,0.0
590,0.006,0.0
590,0.008,0.0
590,0.01,0.0
590,0.02,0.0
590,0.03,0.0
590,0.04,0.0
590,0.05,0.0
591,0.002,0.0
591,0.004,0.0
591,0.006,0.0
591,0.008,0.0
591,0.01,0.0
591,0.02,0.0
591,0.03,0.0
591,0.04,0.0
591,0.05,0.0
592,0.002,0.0
592,0.004,0.0
592,0.006,0.0
592,0.008,0.0
592,0.01,0.0
592,0.02,0.0
592,0.03,0.0
592,0.04,0.0
592,0.05,0.0
593,0.002,0.0
593,0.004,0.0
593,0.006,0.0
593,0.008,0.0
593,0.01,0.0
593,0.02,0.0
593,0.03,0.0
593,0.04,0.0
593,0.05,0.0
594,0.002,0.0
594,0.004,0.0
594,0.006,0.0
594,0.008,0.0
594,0.01,0.0
594,0.02,0.0
594,0.03,0.0
594,0.04,0.0
594,0.05,0.0
595,0.002,0.0
595,0.004,0.0
595,0.006,0.0
595,0.008,0.0
595,0.01,0.0
595,0.02,0.0
595,0.03,0.0
595,0.04,0.0
595,0.05,0.0
596,0.002,0.0
596,0.004,0.0
596,0.006,0.0
596,0.008,0.0
596,0.01,0.0
596,0.02,0.0
596,0.03,0.0
596,0.04,0.0
596,0.05,0.0
597,0.002,0.0
597,0.004,0.0
597,0.006,0.0
597,0.008,0.0
597,0.01,0.0
597,0.02,0.0
597,0.03,0.0
597,0.04,0.0
597,0.05,0.0
598,0.002,0.0
598,0.004,0.0
598,0.006,0.0
598,0.008,0.0
598,0.01,0.0
598,0.02,0.0
598,0.03,0.0
598,0.04,0.0
598,0.05,0.0
599,0.002,0.0
599,0.004,0.0
599,0.006,0.0
599,0.008,0.0
599,0.01,0.0
599,0.02,0.0
599,0.03,0.0
599,0.04,0.0
599,0.05,0.0
600,0.002,0.0
600,0.004,0.0
600,0.006,0.0
600,0.008,0.0
600,0.01,0.0
600,0.02,0.0
600,0.03,0.0
600,0.04,0.0
600,0.05,0.0
601,0.002,0.0
601,0.004,0.0
601,0.006,0.0
601,0.008,0.0
601,0.01,0.0
601,0.02,0.0
601,0.03,0.0
601,0.04,0.0
601,0.05,0.0
602,0.002,0.0
602,0.004,0.0
602,0.006,0.0
602,0.008,0.0
602,0.01,0.0
602,0.02,0.0
602,0.03,0.0
602,0.04,0.0
602,0.05,0.0
603,0.002,0.0
603,0.004,0.0
603,0.006,0.0
603,0.008,0.0
603,0.01,0.0
603,0.02,0.0
603,0.03,0.0
603,0.04,0.0
603,0.05,0.0
604,0.002,0.0
604,0.004,0.0
604,0.006,0.0
604,0.008,0.0
604,0.01,0.0
604,0.02,0.0
604,0.03,0.0
604,0.04,0.0
604,0.05,0.0
605,0.002,0.0
605,0.004,0.0
605,0.006,0.0
605,0.008,0.0
605,0.01,0.0
605,0.02,0.0
605,0.03,0.0
605,0.04,0.0
605,0.05,0.0
606,0.002,0.0
606,0.004,0.0
606,0.006,0.0
606,0.008,0.0
606,0.01,0.0
606,0.02,0.0
606,0.03,0.0
606,0.04,0.0
606,0.05,0.0
607,0.002,0.0
607,0.004,0.0
607,0.006,0.0
607,0.008,0.0
607,0.01,0.0
607,0.02,0.0
607,0.03,0.0
607,0.04,0.0
607,0.05,0.0
608,0.002,0.0
608,0.004,0.0
608,0.006,0.0
608,0.008,0.0
608,0.01,0.0
608,0.02,0.0
608,0.03,0.0
608,0.04,0.0
608,0.05,0.0
609,0.002,0.0
609,0.004,0.0
609,0.006,0.0
609,0.008,0.0
609,0.01,0.0
609,0.02,0.0
609,0.03,0.0
609,0.04,0.0
609,0.05,0.0
610,0.002,0.0
610,0.004,0.0
610,0.006,0.0
610,0.008,0.0
610,0.01,0.0
610,0.02,0.0
610,0.03,0.0
610,0.04,0.0
610,0.05,0.0
611,0.002,0.0
611,0.004,0.0
611,0.006,0.0
611,0.008,0.0
611,0.01,0.0
611,0.02,0.0
611,0.03,0.0
611,0.04,0.0
611,0.05,0.0
612,0.002,0.0
612,0.004,0.0
612,0.006,0.0
612,0.008,0.0
612,0.01,0.0
612,0.02,0.0
612,0.03,0.0
612,0.04,0.0
612,0.05,0.0
613,0.002,0.0
613,0.004,0.0
613,0.006,0.0
613,0.008,0.0
613,0.01,0.0
613,0.02,0.0
613,0.03,0.0
613,0.04,0.0
613,0.05,0.0
614,0.002,0.0
614,0.004,0.0
614,0.006,0.0
614,0.008,0.0
614,0.01,0.0
614,0.02,0.0
614,0.03,0.0
614,0.04,0.0
614,0.05,0.0
615,0.002,0.0
615,0.004,0.0
615,0.006,0.0
615,0.008,0.0
615,0.01,0.0
615,0.02,0.0
615,0.03,0.0
615,0.04,0.0
615,0.05,0.0
616,0.002,0.0
616,0.004,0.0
616,0.006,0.0
616,0.008,0.0
616,0.01,0.0
616,0.02,0.0
616,0.03,0.0
616,0.04,0.0
616,0.05,0.0
617,0.002,0.0
617,0.004,0.0
617,0.006,0.0
617,0.008,0.0
617,0.01,0.0
617,0.02,0.0
617,0.03,0.0
617,0.04,0.0
617,0.05,0.0
618,0.002,0.0
618,0.004,0.0
618,0.006,0.0
618,0.008,0.0
618,0.01,0.0
618,0.02,0.0
618,0.03,0.0
618,0.04,0.0
618,0.05,0.0
619,0.002,0.0
619,0.004,0.0
619,0.006,0.0
619,0.008,0.0
619,0.01,0.0
619,0.02,0.0
619,0.03,0.0
619,0.04,0.0
619,0.05,0.0
620,0.002,0.0
620,0.004,0.0
620,0.006,0.0
620,0.008,0.0
620,0.01,0.0
620,0.02,0.0
620,0.03,0.0
620,0.04,0.0
620,0.05,0.0
621,0.002,0.0
621,0.004,0.0
621,0.006,0.0
621,0.008,0.0
621,0.01,0.0
621,0.02,0.0
621,0.03,0.0
621,0.04,0.0
621,0.05,0.0
622,0.002,0.0
622,0.004,0.0
622,0.006,0.0
622,0.008,0.0
622,0.01,0.0
622,0.02,0.0
622,0.03,0.0
622,0.04,0.0
622,0.05,0.0
623,0.002,0.0
623,0.004,0.0
623,0.006,0.0
623,0.008,0.0
623,0.01,0.0
623,0.02,0.0
623,0.03,0.0
623,0.04,0.0
623,0.05,0.0
624,0.002,0.0
624,0.004,0.0
624,0.006,0.0
624,0.008,0.0
624,0.01,0.0
624,0.02,0.0
624,0.03,0.0
624,0.04,0.0
624,0.05,0.0
625,0.002,0.0
625,0.004,0.0
625,0.006,0.0
625,0.008,0.0
625,0.01,0.0
625,0.02,0.0
625,0.03,0.0
625,0.04,0.0
625,0.05,0.0
626,0.002,0.0
626,0.004,0.0
626,0.006,0.0
626,0.008,0.0
626,0.01,0.0
626,0.02,0.0
626,0.03,0.0
626,0.04,0.0
626,0.05,0.0
627,0.002,0.0
627,0.004,0.0
627,0.006,0.0
627,0.008,0.0
627,0.01,0.0
627,0.02,0.0
627,0.03,0.0
627,0.04,0.0
627,0.05,0.0
628,0.002,0.0
628,0.004,0.0
628,0.006,0.0
628,0.008,0.0
628,0.01,0.0
628,0.02,0.0
628,0.03,0.0
628,0.04,0.0
628,0.05,0.0
629,0.002,0.0
629,0.004,0.0
629,0.006,0.0
629,0.008,0.0
629,0.01,0.0
629,0.02,0.0
629,0.03,0.0
629,0.04,0.0
629,0.05,0.0
630,0.002,0.0
630,0.004,0.0
630,0.006,0.0
630,0.008,0.0
630,0.01,0.0
630,0.02,0.0
630,0.03,0.0
630,0.04,0.0
630,0.05,0.0
631,0.002,0.0
631,0.004,0.0
631,0.006,0.0
631,0.008,0.0
631,0.01,0.0
631,0.02,0.0
631,0.03,0.0
631,0.04,0.0
631,0.05,0.0
632,0.002,0.0
632,0.004,0.0
632,0.006,0.0
632,0.008,0.0
632,0.01,0.0
632,0.02,0.0
632,0.03,0.0
632,0.04,0.0
632,0.05,0.0
633,0.002,0.0
633,0.004,0.0
633,0.006,0.0
633,0.008,0.0
633,0.01,0.0
633,0.02,0.0
633,0.03,0.0
633,0.04,0.0
633,0.05,0.0
634,0.002,0.0
634,0.004,0.0
634,0.006,0.0
634,0.008,0.0
634,0.01,0.0
634,0.02,0.0
634,0.03,0.0
634,0.04,0.0
634,0.05,0.0
635,0.002,0.0
635,0.004,0.0
635,0.006,0.0
635,0.008,0.0
635,0.01,0.0
635,0.02,0.0
635,0.03,0.0
635,0.04,0.0
635,0.05,0.0
636,0.002,0.0
636,0.004,0.0
636,0.006,0.0
636,0.008,0.0
636,0.01,0.0
636,0.02,0.0
636,0.03,0.0
636,0.04,0.0
636,0.05,0.0
637,0.002,0.0
637,0.004,0.0
637,0.006,0.0
637,0.008,0.0
637,0.01,0.0
637,0.02,0.0
637,0.03,0.0
637,0.04,0.0
637,0.05,0.0
638,0.002,0.0
638,0.004,0.0
638,0.006,0.0
638,0.008,0.0
638,0.01,0.0
638,0.02,0.0
638,0.03,0.0
638,0.04,0.0
638,0.05,0.0
639,0.002,0.0
639,0.004,0.0
639,0.006,0.0
639,0.008,0.0
639,0.01,0.0
639,0.02,0.0
639,0.03,0.0
639,0.04,0.0
639,0.05,0.0
640,0.002,0.0
640,0.004,0.0
640,0.006,0.0
640,0.008,0.0
640,0.01,0.0
640,0.02,0.0
640,0.03,0.0
640,0.04,0.0
640,0.05,0.0
641,0.002,0.0
641,0.004,0.0
641,0.006,0.0
641,0.008,0.0
641,0.01,0.0
641,0.02,0.0
641,0.03,0.0
641,0.04,0.0
641,0.05,0.0
642,0.002,0.0
642,0.004,0.0
642,0.006,0.0
642,0.008,0.0
642,0.01,0.0
642,0.02,0.0
642,0.03,0.0
642,0.04,0.0
642,0.05,0.0
643,0.002,0.0
643,0.004,0.0
643,0.006,0.0
643,0.008,0.0
643,0.01,0.0
643,0.02,0.0
643,0.03,0.0
643,0.04,0.0
643,0.05,0.0
644,0.002,0.0
644,0.004,0.0
644,0.006,0.0
644,0.008,0.0
644,0.01,0.0
644,0.02,0.0
644,0.03,0.0
644,0.04,0.0
644,0.05,0.0
645,0.002,0.0
645,0.004,0.0
645,0.006,0.0
645,0.008,0.0
645,0.01,0.0
645,0.02,0.0
645,0.03,0.0
645,0.04,0.0
645,0.05,0.0
646,0.002,0.0
646,0.004,0.0
646,0.006,0.0
646,0.008,0.0
646,0.01,0.0
646,0.02,0.0
646,0.03,0.0
646,0.04,0.0
646,0.05,0.0
647,0.002,0.0
647,0.004,0.0
647,0.006,0.0
647,0.008,0.0
647,0.01,0.0
647,0.02,0.0
647,0.03,0.0
647,0.04,0.0
647,0.05,0.0
648,0.002,0.0
648,0.004,0.0
648,0.006,0.0
648,0.008,0.0
648,0.01,0.0
648,0.02,0.0
648,0.03,0.0
648,0.04,0.0
648,0.05,0.0
649,0.002,0.0
649,0.004,0.0
649,0.006,0.0
649,0.008,0.0
649,0.01,0.0
649,0.02,0.0
649,0.03,0.0
649,0.04,0.0
649,0.05,0.0
650,0.002,0.0
650,0.004,0.0
650,0.006,0.0
650,0.008,0.0
650,0.01,0.0
650,0.02,0.0
650,0.03,0.0
650,0.04,0.0
650,0.05,0.0
651,0.002,0.0
651,0.004,0.0
651,0.006,0.0
651,0.008,0.0
651,0.01,0.0
651,0.02,0.0
651,0.03,0.0
651,0.04,0.0
651,0.05,0.0
652,0.002,0.0
652,0.004,0.0
652,0.006,0.0
652,0.008,0.0
652,0.01,0.0
652,0.02,0.0
652,0.03,0.0
652,0.04,0.0
652,0.05,0.0
653,0.002,0.0
653,0.004,0.0
653,0.006,0.0
653,0.008,0.0
653,0.01,0.0
653,0.02,0.0
653,0.03,0.0
653,0.04,0.0
653,0.05,0.0
654,0.002,0.0
654,0.004,0.0
654,0.006,0.0
654,0.008,0.0
654,0.01,0.0
654,0.02,0.0
654,0.03,0.0
654,0.04,0.0
654,0.05,0.0
655,0.002,0.0
655,0.004,0.0
655,0.006,0.0
655,0.008,0.0
655,0.01,0.0
655,0.02,0.0
655,0.03,0.0
655,0.04,0.0
655,0.05,0.0
656,0.002,0.0
656,0.004,0.0
656,0.006,0.0
656,0.008,0.0
656,0.01,0.0
656,0.02,0.0
656,0.03,0.0
656,0.04,0.0
656,0.05,0.0
657,0.002,0.0
657,0.004,0.0
657,0.006,0.0
657,0.008,0.0
657,0.01,0.0
657,0.02,0.0
657,0.03,0.0
657,0.04,0.0
657,0.05,0.0
658,0.002,0.0
658,0.004,0.0
658,0.006,0.0
658,0.008,0.0
658,0.01,0.0
658,0.02,0.0
658,0.03,0.0
658,0.04,0.0
658,0.05,0.0
659,0.002,0.0
659,0.004,0.0
659,0.006,0.0
659,0.008,0.0
659,0.01,0.0
659,0.02,0.0
659,0.03,0.0
659,0.04,0.0
659,0.05,0.0
660,0.002,0.0
660,0.004,0.0
660,0.006,0.0
660,0.008,0.0
660,0.01,0.0
660,0.02,0.0
660,0.03,0.0
660,0.04,0.0
660,0.05,0.0
661,0.002,0.0
661,0.004,0.0
661,0.006,0.0
661,0.008,0.0
661,0.01,0.0
661,0.02,0.0
661,0.03,0.0
661,0.04,0.0
661,0.05,0.0
662,0.002,0.0
662,0.004,0.0
662,0.006,0.0
662,0.008,0.0
662,0.01,0.0
662,0.02,0.0
662,0.03,0.0
662,0.04,0.0
662,0.05,0.0
663,0.002,0.0
663,0.004,0.0
663,0.006,0.0
663,0.008,0.0
663,0.01,0.0
663,0.02,0.0
663,0.03,0.0
663,0.04,0.0
663,0.05,0.0
664,0.002,0.0
664,0.004,0.0
664,0.006,0.0
664,0.008,0.0
664,0.01,0.0
664,0.02,0.0
664,0.03,0.0
664,0.04,0.0
664,0.05,0.0
665,0.002,0.0
665,0.004,0.0
665,0.006,0.0
665,0.008,0.0
665,0.01,0.0
665,0.02,0.0
665,0.03,0.0
665,0.04,0.0
665,0.05,0.0
666,0.002,0.0
666,0.004,0.0
666,0.006,0.0
666,0.008,0.0
666,0.01,0.0
666,0.02,0.0
666,0.03,0.0
666,0.04,0.0
666,0.05,0.0
667,0.002,0.0
667,0.004,0.0
667,0.006,0.0
667,0.008,0.0
667,0.01,0.0
667,0.02,0.0
667,0.03,0.0
667,0.04,0.0
667,0.05,0.0
668,0.002,0.0
668,0.004,0.0
668,0.006,0.0
668,0.008,0.0
668,0.01,0.0
668,0.02,0.0
668,0.03,0.0
668,0.04,0.0
668,0.05,0.0
669,0.002,0.0
669,0.004,0.0
669,0.006,0.0
669,0.008,0.0
669,0.01,0.0
669,0.02,0.0
669,0.03,0.0
669,0.04,0.0
669,0.05,0.0
670,0.002,0.0
670,0.004,0.0
670,0.006,0.0
670,0.008,0.0
670,0.01,0.0
670,0.02,0.0
670,0.03,0.0
670,0.04,0.0
670,0.05,0.0
671,0.002,0.0
671,0.004,0.0
671,0.006,0.0
671,0.008,0.0
671,0.01,0.0
671,0.02,0.0
671,0.03,0.0
671,0.04,0.0
671,0.05,0.0
672,0.002,0.0
672,0.004,0.0
672,0.006,0.0
672,0.008,0.0
672,0.01,0.0
672,0.02,0.0
672,0.03,0.0
672,0.04,0.0
672,0.05,0.0
673,0.002,0.0
673,0.004,0.0
673,0.006,0.0
673,0.008,0.0
673,0.01,0.0
673,0.02,0.0
673,0.03,0.0
673,0.04,0.0
673,0.05,0.0
674,0.002,0.0
674,0.004,0.0
674,0.006,0.0
674,0.008,0.0
674,0.01,0.0
674,0.02,0.0
674,0.03,0.0
674,0.04,0.0
674,0.05,0.0
675,0.002,0.0
675,0.004,0.0
675,0.006,0.0
675,0.008,0.0
675,0.01,0.0
675,0.02,0.0
675,0.03,0.0
675,0.04,0.0
675,0.05,0.0
676,0.002,0.0
676,0.004,0.0
676,0.006,0.0
676,0.008,0.0
676,0.01,0.0
676,0.02,0.0
676,0.03,0.0
676,0.04,0.0
676,0.05,0.0
677,0.002,0.0
677,0.004,0.0
677,0.006,0.0
677,0.008,0.0
677,0.01,0.0
677,0.02,0.0
677,0.03,0.0
677,0.04,0.0
677,0.05,0.0
678,0.002,0.0
678,0.004,0.0
678,0.006,0.0
678,0.008,0.0
678,0.01,0.0
678,0.02,0.0
678,0.03,0.0
678,0.04,0.0
678,0.05,0.0
679,0.002,0.0
679,0.004,0.0
679,0.006,0.0
679,0.008,0.0
679,0.01,0.0
679,0.02,0.0
679,0.03,0.0
679,0.04,0.0
679,0.05,0.0
680,0.002,0.0
680,0.004,0.0
680,0.006,0.0
680,0.008,0.0
680,0.01,0.0
680,0.02,0.0
680,0.03,0.0
680,0.04,0.0
680,0.05,0.0
681,0.002,0.0
681,0.004,0.0
681,0.006,0.0
681,0.008,0.0
681,0.01,0.0
681,0.02,0.0
681,0.03,0.0
681,0.04,0.0
681,0.05,0.0
682,0.002,0.0
682,0.004,0.0
682,0.006,0.0
682,0.008,0.0
682,0.01,0.0
682,0.02,0.0
682,0.03,0.0
682,0.04,0.0
682,0.05,0.0
683,0.002,0.0
683,0.004,0.0
683,0.006,0.0
683,0.008,0.0
683,0.01,0.0
683,0.02,0.0
683,0.03,0.0
683,0.04,0.0
683,0.05,0.0
684,0.002,0.0
684,0.004,0.0
684,0.006,0.0
684,0.008,0.0
684,0.01,0.0
684,0.02,0.0
684,0.03,0.0
684,0.04,0.0
684,0.05,0.0
685,0.002,0.0
685,0.004,0.0
685,0.006,0.0
685,0.008,0.0
685,0.01,0.0
685,0.02,0.0
685,0.03,0.0
685,0.04,0.0
685,0.05,0.0
686,0.002,0.0
686,0.004,0.0
686,0.006,0.0
686,0.008,0.0
686,0.01,0.0
686,0.02,0.0
686,0.03,0.0
686,0.04,0.0
686,0.05,0.0
687,0.002,0.0
687,0.004,0.0
687,0.006,0.0
687,0.008,0.0
687,0.01,0.0
687,0.02,0.0
687,0.03,0.0
687,0.04,0.0
687,0.05,0.0
688,0.002,0.0
688,0.004,0.0
688,0.006,0.0
688,0.008,0.0
688,0.01,0.0
688,0.02,0.0
688,0.03,0.0
688,0.04,0.0
688,0.05,0.0
689,0.002,0.0
689,0.004,0.0
689,0.006,0.0
689,0.008,0.0
689,0.01,0.0
689,0.02,0.0
689,0.03,0.0
689,0.04,0.0
689,0.05,0.0
690,0.002,0.0
690,0.004,0.0
690,0.006,0.0
690,0.008,0.0
690,0.01,0.0
690,0.02,0.0
690,0.03,0.0
690,0.04,0.0
690,0.05,0.0
691,0.002,0.0
691,0.004,0.0
691,0.006,0.0
691,0.008,0.0
691,0.01,0.0
691,0.02,0.0
691,0.03,0.0
691,0.04,0.0
691,0.05,0.0
692,0.002,0.0
692,0.004,0.0
692,0.006,0.0
692,0.008,0.0
692,0.01,0.0
692,0.02,0.0
692,0.03,0.0
692,0.04,0.0
692,0.05,0.0
693,0.002,0.0
693,0.004,0.0
693,0.006,0.0
693,0.008,0.0
693,0.01,0.0
693,0.02,0.0
693,0.03,0.0
693,0.04,0.0
693,0.05,0.0
694,0.002,0.0
694,0.004,0.0
694,0.006,0.0
694,0.008,0.0
694,0.01,0.0
694,0.02,0.0
694,0.03,0.0
694,0.04,0.0
694,0.05,0.0
695,0.002,0.0
695,0.004,0.0
695,0.006,0.0
695,0.008,0.0
695,0.01,0.0
695,0.02,0.0
695,0.03,0.0
695,0.04,0.0
695,0.05,0.0
696,0.002,0.0
696,0.004,0.0
696,0.006,0.0
696,0.008,0.0
696,0.01,0.0
696,0.02,0.0
696,0.03,0.0
696,0.04,0.0
696,0.05,0.0
697,0.002,0.0
697,0.004,0.0
697,0.006,0.0
697,0.008,0.0
697,0.01,0.0
697,0.02,0.0
697,0.03,0.0
697,0.04,0.0
697,0.05,0.0
698,0.002,0.0
698,0.004,0.0
698,0.006,0.0
698,0.008,0.0
698,0.01,0.0
698,0.02,0.0
698,0.03,0.0
698,0.04,0.0
698,0.05,0.0
699,0.002,0.0
699,0.004,0.0
699,0.006,0.0
699,0.008,0.0
699,0.01,0.0
699,0.02,0.0
699,0.03,0.0
699,0.04,0.0
699,0.05,0.0
700,0.002,0.0
700,0.004,0.0
700,0.006,0.0
700,0.008,0.0
700,0.01,0.0
700,0.02,0.0
700,0.03,0.0
700,0.04,0.0
700,0.05,0.0
701,0.002,0.0
701,0.004,0.0
701,0.006,0.0
701,0.008,0.0
701,0.01,0.0
701,0.02,0.0
701,0.03,0.0
701,0.04,0.0
701,0.05,0.0
702,0.002,0.0
702,0.004,0.0
702,0.006,0.0
702,0.008,0.0
702,0.01,0.0
702,0.02,0.0
702,0.03,0.0
702,0.04,0.0
702,0.05,0.0
703,0.002,0.0
703,0.004,0.0
703,0.006,0.0
703,0.008,0.0
703,0.01,0.0
703,0.02,0.0
703,0.03,0.0
703,0.04,0.0
703,0.05,0.0
704,0.002,0.0
704,0.004,0.0
704,0.006,0.0
704,0.008,0.0
704,0.01,0.0
704,0.02,0.0
704,0.03,0.0
704,0.04,0.0
704,0.05,0.0
705,0.002,0.0
705,0.004,0.0
705,0.006,0.0
705,0.008,0.0
705,0.01,0.0
705,0.02,0.0
705,0.03,0.0
705,0.04,0.0
705,0.05,0.0
706,0.002,0.0
706,0.004,0.0
706,0.006,0.0
706,0.008,0.0
706,0.01,0.0
706,0.02,0.0
706,0.03,0.0
706,0.04,0.0
706,0.05,0.0
707,0.002,0.0
707,0.004,0.0
707,0.006,0.0
707,0.008,0.0
707,0.01,0.0
